value,split,value_feature
81,0,75 73 50 68 95 82 62 65 80 95
52,0,73 50 68 95 82 62 65 80 95 81
59,0,50 68 95 82 62 65 80 95 81 52
68,0,68 95 82 62 65 80 95 81 52 59
76,0,95 82 62 65 80 95 81 52 59 68
73,0,82 62 65 80 95 81 52 59 68 76
63,0,62 65 80 95 81 52 59 68 76 73
83,0,65 80 95 81 52 59 68 76 73 63
58,0,80 95 81 52 59 68 76 73 63 83
74,0,95 81 52 59 68 76 73 63 83 58
76,0,81 52 59 68 76 73 63 83 58 74
70,0,52 59 68 76 73 63 83 58 74 76
58,0,59 68 76 73 63 83 58 74 76 70
82,0,68 76 73 63 83 58 74 76 70 58
52,0,76 73 63 83 58 74 76 70 58 82
58,0,73 63 83 58 74 76 70 58 82 52
74,0,63 83 58 74 76 70 58 82 52 58
54,0,83 58 74 76 70 58 82 52 58 74
60,0,58 74 76 70 58 82 52 58 74 54
55,0,74 76 70 58 82 52 58 74 54 60
54,0,76 70 58 82 52 58 74 54 60 55
46,0,70 58 82 52 58 74 54 60 55 54
46,0,58 82 52 58 74 54 60 55 54 46
74,0,82 52 58 74 54 60 55 54 46 46
87,0,52 58 74 54 60 55 54 46 46 74
66,0,58 74 54 60 55 54 46 46 74 87
62,0,74 54 60 55 54 46 46 74 87 66
51,0,54 60 55 54 46 46 74 87 66 62
68,0,60 55 54 46 46 74 87 66 62 51
60,0,55 54 46 46 74 87 66 62 51 68
46,0,54 46 46 74 87 66 62 51 68 60
45,0,46 46 74 87 66 62 51 68 60 46
51,0,46 74 87 66 62 51 68 60 46 45
48,0,74 87 66 62 51 68 60 46 45 51
64,0,87 66 62 51 68 60 46 45 51 48
59,0,66 62 51 68 60 46 45 51 48 64
55,0,62 51 68 60 46 45 51 48 64 59
83,0,51 68 60 46 45 51 48 64 59 55
72,0,68 60 46 45 51 48 64 59 55 83
98,0,60 46 45 51 48 64 59 55 83 72
81,0,46 45 51 48 64 59 55 83 72 98
71,0,45 51 48 64 59 55 83 72 98 81
78,0,51 48 64 59 55 83 72 98 81 71
52,0,48 64 59 55 83 72 98 81 71 78
99,0,64 59 55 83 72 98 81 71 78 52
94,0,59 55 83 72 98 81 71 78 52 99
83,0,55 83 72 98 81 71 78 52 99 94
76,0,83 72 98 81 71 78 52 99 94 83
72,0,72 98 81 71 78 52 99 94 83 76
74,0,98 81 71 78 52 99 94 83 76 72
63,0,81 71 78 52 99 94 83 76 72 74
50,0,71 78 52 99 94 83 76 72 74 63
51,0,78 52 99 94 83 76 72 74 63 50
61,0,52 99 94 83 76 72 74 63 50 51
71,0,99 94 83 76 72 74 63 50 51 61
67,0,94 83 76 72 74 63 50 51 61 71
78,0,83 76 72 74 63 50 51 61 71 67
89,0,76 72 74 63 50 51 61 71 67 78
90,0,72 74 63 50 51 61 71 67 78 89
62,0,74 63 50 51 61 71 67 78 89 90
51,0,63 50 51 61 71 67 78 89 90 62
62,0,50 51 61 71 67 78 89 90 62 51
51,0,51 61 71 67 78 89 90 62 51 62
95,0,61 71 67 78 89 90 62 51 62 51
132,0,71 67 78 89 90 62 51 62 51 95
74,0,67 78 89 90 62 51 62 51 95 132
76,0,78 89 90 62 51 62 51 95 132 74
115,0,89 90 62 51 62 51 95 132 74 76
59,0,90 62 51 62 51 95 132 74 76 115
81,0,62 51 62 51 95 132 74 76 115 59
45,0,51 62 51 95 132 74 76 115 59 81
50,0,62 51 95 132 74 76 115 59 81 45
91,0,51 95 132 74 76 115 59 81 45 50
75,0,95 132 74 76 115 59 81 45 50 91
74,0,132 74 76 115 59 81 45 50 91 75
59,0,74 76 115 59 81 45 50 91 75 74
65,0,76 115 59 81 45 50 91 75 74 59
59,0,115 59 81 45 50 91 75 74 59 65
74,0,59 81 45 50 91 75 74 59 65 59
69,0,81 45 50 91 75 74 59 65 59 74
68,0,45 50 91 75 74 59 65 59 74 69
55,0,50 91 75 74 59 65 59 74 69 68
58,0,91 75 74 59 65 59 74 69 68 55
43,0,75 74 59 65 59 74 69 68 55 58
51,0,74 59 65 59 74 69 68 55 58 43
72,0,59 65 59 74 69 68 55 58 43 51
38,0,65 59 74 69 68 55 58 43 51 72
66,0,59 74 69 68 55 58 43 51 72 38
31,0,74 69 68 55 58 43 51 72 38 66
23,0,69 68 55 58 43 51 72 38 66 31
58,0,68 55 58 43 51 72 38 66 31 23
62,0,55 58 43 51 72 38 66 31 23 58
56,0,58 43 51 72 38 66 31 23 58 62
127,0,43 51 72 38 66 31 23 58 62 56
138,0,51 72 38 66 31 23 58 62 56 127
102,0,72 38 66 31 23 58 62 56 127 138
101,0,38 66 31 23 58 62 56 127 138 102
96,0,66 31 23 58 62 56 127 138 102 101
87,0,31 23 58 62 56 127 138 102 101 96
69,0,23 58 62 56 127 138 102 101 96 87
84,0,58 62 56 127 138 102 101 96 87 69
71,0,62 56 127 138 102 101 96 87 69 84
78,0,56 127 138 102 101 96 87 69 84 71
65,0,127 138 102 101 96 87 69 84 71 78
49,0,138 102 101 96 87 69 84 71 78 65
46,0,102 101 96 87 69 84 71 78 65 49
52,0,101 96 87 69 84 71 78 65 49 46
49,0,96 87 69 84 71 78 65 49 46 52
40,0,87 69 84 71 78 65 49 46 52 49
45,0,69 84 71 78 65 49 46 52 49 40
48,0,84 71 78 65 49 46 52 49 40 45
51,0,71 78 65 49 46 52 49 40 45 48
50,0,78 65 49 46 52 49 40 45 48 51
45,0,65 49 46 52 49 40 45 48 51 50
44,0,49 46 52 49 40 45 48 51 50 45
56,0,46 52 49 40 45 48 51 50 45 44
32,0,52 49 40 45 48 51 50 45 44 56
40,0,49 40 45 48 51 50 45 44 56 32
31,0,40 45 48 51 50 45 44 56 32 40
35,0,45 48 51 50 45 44 56 32 40 31
44,0,48 51 50 45 44 56 32 40 31 35
39,0,51 50 45 44 56 32 40 31 35 44
44,0,50 45 44 56 32 40 31 35 44 39
59,0,45 44 56 32 40 31 35 44 39 44
58,0,44 56 32 40 31 35 44 39 44 59
39,0,56 32 40 31 35 44 39 44 59 58
33,0,32 40 31 35 44 39 44 59 58 39
48,0,40 31 35 44 39 44 59 58 39 33
39,0,31 35 44 39 44 59 58 39 33 48
33,0,35 44 39 44 59 58 39 33 48 39
32,0,44 39 44 59 58 39 33 48 39 33
30,0,39 44 59 58 39 33 48 39 33 32
36,0,44 59 58 39 33 48 39 33 32 30
50,0,59 58 39 33 48 39 33 32 30 36
39,0,58 39 33 48 39 33 32 30 36 50
54,0,39 33 48 39 33 32 30 36 50 39
46,0,33 48 39 33 32 30 36 50 39 54
41,0,48 39 33 32 30 36 50 39 54 46
58,0,39 33 32 30 36 50 39 54 46 41
54,0,33 32 30 36 50 39 54 46 41 58
34,0,32 30 36 50 39 54 46 41 58 54
27,0,30 36 50 39 54 46 41 58 54 34
64,0,36 50 39 54 46 41 58 54 34 27
35,0,50 39 54 46 41 58 54 34 27 64
44,0,39 54 46 41 58 54 34 27 64 35
48,0,54 46 41 58 54 34 27 64 35 44
38,0,46 41 58 54 34 27 64 35 44 48
54,0,41 58 54 34 27 64 35 44 48 38
57,0,58 54 34 27 64 35 44 48 38 54
45,0,54 34 27 64 35 44 48 38 54 57
56,0,34 27 64 35 44 48 38 54 57 45
55,0,27 64 35 44 48 38 54 57 45 56
35,0,64 35 44 48 38 54 57 45 56 55
25,0,35 44 48 38 54 57 45 56 55 35
30,0,44 48 38 54 57 45 56 55 35 25
23,0,48 38 54 57 45 56 55 35 25 30
29,0,38 54 57 45 56 55 35 25 30 23
27,0,54 57 45 56 55 35 25 30 23 29
23,0,57 45 56 55 35 25 30 23 29 27
22,0,45 56 55 35 25 30 23 29 27 23
41,0,56 55 35 25 30 23 29 27 23 22
26,0,55 35 25 30 23 29 27 23 22 41
17,0,35 25 30 23 29 27 23 22 41 26
28,0,25 30 23 29 27 23 22 41 26 17
16,0,30 23 29 27 23 22 41 26 17 28
29,0,23 29 27 23 22 41 26 17 28 16
24,0,29 27 23 22 41 26 17 28 16 29
26,0,27 23 22 41 26 17 28 16 29 24
34,0,23 22 41 26 17 28 16 29 24 26
28,0,22 41 26 17 28 16 29 24 26 34
26,0,41 26 17 28 16 29 24 26 34 28
30,0,26 17 28 16 29 24 26 34 28 26
24,0,17 28 16 29 24 26 34 28 26 30
24,0,28 16 29 24 26 34 28 26 30 24
28,0,16 29 24 26 34 28 26 30 24 24
19,0,29 24 26 34 28 26 30 24 24 28
30,0,24 26 34 28 26 30 24 24 28 19
40,0,26 34 28 26 30 24 24 28 19 30
26,0,34 28 26 30 24 24 28 19 30 40
25,0,28 26 30 24 24 28 19 30 40 26
29,0,26 30 24 24 28 19 30 40 26 25
24,0,30 24 24 28 19 30 40 26 25 29
25,0,24 24 28 19 30 40 26 25 29 24
40,0,24 28 19 30 40 26 25 29 24 25
26,0,28 19 30 40 26 25 29 24 25 40
34,0,19 30 40 26 25 29 24 25 40 26
36,0,30 40 26 25 29 24 25 40 26 34
34,0,40 26 25 29 24 25 40 26 34 36
31,0,26 25 29 24 25 40 26 34 36 34
27,0,25 29 24 25 40 26 34 36 34 31
31,0,29 24 25 40 26 34 36 34 31 27
29,0,24 25 40 26 34 36 34 31 27 31
29,0,25 40 26 34 36 34 31 27 31 29
23,0,40 26 34 36 34 31 27 31 29 29
32,0,26 34 36 34 31 27 31 29 29 23
41,0,34 36 34 31 27 31 29 29 23 32
46,0,36 34 31 27 31 29 29 23 32 41
35,0,34 31 27 31 29 29 23 32 41 46
53,0,31 27 31 29 29 23 32 41 46 35
34,0,27 31 29 29 23 32 41 46 35 53
30,0,31 29 29 23 32 41 46 35 53 34
34,0,29 29 23 32 41 46 35 53 34 30
46,0,29 23 32 41 46 35 53 34 30 34
55,0,23 32 41 46 35 53 34 30 34 46
60,0,32 41 46 35 53 34 30 34 46 55
53,0,41 46 35 53 34 30 34 46 55 60
65,0,46 35 53 34 30 34 46 55 60 53
41,0,35 53 34 30 34 46 55 60 53 65
39,0,53 34 30 34 46 55 60 53 65 41
58,0,34 30 34 46 55 60 53 65 41 39
35,0,30 34 46 55 60 53 65 41 39 58
43,0,34 46 55 60 53 65 41 39 58 35
44,0,46 55 60 53 65 41 39 58 35 43
38,0,55 60 53 65 41 39 58 35 43 44
48,0,60 53 65 41 39 58 35 43 44 38
51,0,53 65 41 39 58 35 43 44 38 48
53,0,65 41 39 58 35 43 44 38 48 51
53,0,41 39 58 35 43 44 38 48 51 53
37,0,39 58 35 43 44 38 48 51 53 53
24,0,58 35 43 44 38 48 51 53 53 37
60,0,35 43 44 38 48 51 53 53 37 24
41,0,43 44 38 48 51 53 53 37 24 60
41,0,44 38 48 51 53 53 37 24 60 41
59,0,38 48 51 53 53 37 24 60 41 41
40,0,48 51 53 53 37 24 60 41 41 59
52,0,51 53 53 37 24 60 41 41 59 40
34,0,53 53 37 24 60 41 41 59 40 52
51,0,53 37 24 60 41 41 59 40 52 34
47,0,37 24 60 41 41 59 40 52 34 51
47,0,24 60 41 41 59 40 52 34 51 47
47,0,60 41 41 59 40 52 34 51 47 47
49,0,41 41 59 40 52 34 51 47 47 47
52,0,41 59 40 52 34 51 47 47 47 49
39,0,59 40 52 34 51 47 47 47 49 52
57,0,40 52 34 51 47 47 47 49 52 39
56,0,52 34 51 47 47 47 49 52 39 57
44,0,34 51 47 47 47 49 52 39 57 56
54,0,51 47 47 47 49 52 39 57 56 44
60,0,47 47 47 49 52 39 57 56 44 54
39,0,47 47 49 52 39 57 56 44 54 60
56,0,47 49 52 39 57 56 44 54 60 39
71,0,49 52 39 57 56 44 54 60 39 56
55,0,52 39 57 56 44 54 60 39 56 71
48,0,39 57 56 44 54 60 39 56 71 55
56,0,57 56 44 54 60 39 56 71 55 48
42,0,56 44 54 60 39 56 71 55 48 56
57,0,44 54 60 39 56 71 55 48 56 42
40,0,54 60 39 56 71 55 48 56 42 57
46,0,60 39 56 71 55 48 56 42 57 40
53,0,39 56 71 55 48 56 42 57 40 46
82,0,56 71 55 48 56 42 57 40 46 53
79,0,71 55 48 56 42 57 40 46 53 82
60,0,55 48 56 42 57 40 46 53 82 79
57,0,48 56 42 57 40 46 53 82 79 60
74,0,56 42 57 40 46 53 82 79 60 57
70,0,42 57 40 46 53 82 79 60 57 74
70,0,57 40 46 53 82 79 60 57 74 70
47,0,40 46 53 82 79 60 57 74 70 70
86,0,46 53 82 79 60 57 74 70 70 47
50,0,53 82 79 60 57 74 70 70 47 86
51,0,82 79 60 57 74 70 70 47 86 50
75,0,79 60 57 74 70 70 47 86 50 51
73,0,60 57 74 70 70 47 86 50 51 75
56,0,57 74 70 70 47 86 50 51 75 73
60,0,74 70 70 47 86 50 51 75 73 56
86,0,70 70 47 86 50 51 75 73 56 60
61,0,70 47 86 50 51 75 73 56 60 86
86,0,47 86 50 51 75 73 56 60 86 61
89,0,86 50 51 75 73 56 60 86 61 86
63,0,50 51 75 73 56 60 86 61 86 89
86,0,51 75 73 56 60 86 61 86 89 63
64,0,75 73 56 60 86 61 86 89 63 86
73,0,73 56 60 86 61 86 89 63 86 64
75,0,56 60 86 61 86 89 63 86 64 73
71,0,60 86 61 86 89 63 86 64 73 75
68,0,86 61 86 89 63 86 64 73 75 71
81,0,61 86 89 63 86 64 73 75 71 68
76,0,86 89 63 86 64 73 75 71 68 81
81,0,89 63 86 64 73 75 71 68 81 76
66,0,63 86 64 73 75 71 68 81 76 81
58,0,86 64 73 75 71 68 81 76 81 66
68,0,64 73 75 71 68 81 76 81 66 58
80,0,73 75 71 68 81 76 81 66 58 68
72,0,75 71 68 81 76 81 66 58 68 80
86,0,71 68 81 76 81 66 58 68 80 72
74,0,68 81 76 81 66 58 68 80 72 86
72,0,81 76 81 66 58 68 80 72 86 74
59,0,76 81 66 58 68 80 72 86 74 72
62,0,81 66 58 68 80 72 86 74 72 59
70,0,66 58 68 80 72 86 74 72 59 62
109,0,58 68 80 72 86 74 72 59 62 70
84,0,68 80 72 86 74 72 59 62 70 109
93,0,80 72 86 74 72 59 62 70 109 84
88,0,72 86 74 72 59 62 70 109 84 93
65,0,86 74 72 59 62 70 109 84 93 88
67,0,74 72 59 62 70 109 84 93 88 65
56,0,72 59 62 70 109 84 93 88 65 67
52,0,59 62 70 109 84 93 88 65 67 56
53,0,62 70 109 84 93 88 65 67 56 52
62,0,70 109 84 93 88 65 67 56 52 53
65,0,109 84 93 88 65 67 56 52 53 62
82,0,84 93 88 65 67 56 52 53 62 65
98,0,93 88 65 67 56 52 53 62 65 82
80,0,88 65 67 56 52 53 62 65 82 98
91,0,65 67 56 52 53 62 65 82 98 80
82,0,67 56 52 53 62 65 82 98 80 91
72,0,56 52 53 62 65 82 98 80 91 82
76,0,52 53 62 65 82 98 80 91 82 72
68,0,53 62 65 82 98 80 91 82 72 76
59,0,62 65 82 98 80 91 82 72 76 68
65,0,65 82 98 80 91 82 72 76 68 59
63,0,82 98 80 91 82 72 76 68 59 65
49,0,98 80 91 82 72 76 68 59 65 63
52,0,80 91 82 72 76 68 59 65 63 49
48,0,91 82 72 76 68 59 65 63 49 52
68,0,82 72 76 68 59 65 63 49 52 48
50,0,72 76 68 59 65 63 49 52 48 68
69,0,76 68 59 65 63 49 52 48 68 50
70,0,68 59 65 63 49 52 48 68 50 69
68,0,59 65 63 49 52 48 68 50 69 70
45,0,65 63 49 52 48 68 50 69 70 68
51,0,63 49 52 48 68 50 69 70 68 45
65,0,49 52 48 68 50 69 70 68 45 51
45,0,52 48 68 50 69 70 68 45 51 65
63,0,48 68 50 69 70 68 45 51 65 45
51,0,68 50 69 70 68 45 51 65 45 63
69,0,50 69 70 68 45 51 65 45 63 51
59,0,69 70 68 45 51 65 45 63 51 69
63,0,70 68 45 51 65 45 63 51 69 59
71,0,68 45 51 65 45 63 51 69 59 63
55,0,45 51 65 45 63 51 69 59 63 71
57,0,51 65 45 63 51 69 59 63 71 55
48,0,65 45 63 51 69 59 63 71 55 57
47,0,45 63 51 69 59 63 71 55 57 48
42,0,63 51 69 59 63 71 55 57 48 47
36,0,51 69 59 63 71 55 57 48 47 42
69,0,69 59 63 71 55 57 48 47 42 36
62,0,59 63 71 55 57 48 47 42 36 69
68,0,63 71 55 57 48 47 42 36 69 62
67,0,71 55 57 48 47 42 36 69 62 68
56,0,55 57 48 47 42 36 69 62 68 67
39,0,57 48 47 42 36 69 62 68 67 56
43,0,48 47 42 36 69 62 68 67 56 39
56,0,47 42 36 69 62 68 67 56 39 43
49,0,42 36 69 62 68 67 56 39 43 56
66,0,36 69 62 68 67 56 39 43 56 49
48,0,69 62 68 67 56 39 43 56 49 66
60,0,62 68 67 56 39 43 56 49 66 48
38,0,68 67 56 39 43 56 49 66 48 60
61,0,67 56 39 43 56 49 66 48 60 38
47,0,56 39 43 56 49 66 48 60 38 61
50,0,39 43 56 49 66 48 60 38 61 47
63,0,43 56 49 66 48 60 38 61 47 50
68,0,56 49 66 48 60 38 61 47 50 63
77,0,49 66 48 60 38 61 47 50 63 68
61,0,66 48 60 38 61 47 50 63 68 77
53,0,48 60 38 61 47 50 63 68 77 61
55,0,60 38 61 47 50 63 68 77 61 53
62,0,38 61 47 50 63 68 77 61 53 55
66,0,61 47 50 63 68 77 61 53 55 62
63,0,47 50 63 68 77 61 53 55 62 66
57,0,50 63 68 77 61 53 55 62 66 63
63,0,63 68 77 61 53 55 62 66 63 57
52,0,68 77 61 53 55 62 66 63 57 63
77,0,77 61 53 55 62 66 63 57 63 52
75,0,61 53 55 62 66 63 57 63 52 77
57,0,53 55 62 66 63 57 63 52 77 75
68,0,55 62 66 63 57 63 52 77 75 57
64,0,62 66 63 57 63 52 77 75 57 68
78,0,66 63 57 63 52 77 75 57 68 64
108,0,63 57 63 52 77 75 57 68 64 78
121,0,57 63 52 77 75 57 68 64 78 108
112,0,63 52 77 75 57 68 64 78 108 121
96,0,52 77 75 57 68 64 78 108 121 112
56,0,77 75 57 68 64 78 108 121 112 96
53,0,75 57 68 64 78 108 121 112 96 56
84,0,57 68 64 78 108 121 112 96 56 53
59,0,68 64 78 108 121 112 96 56 53 84
55,0,64 78 108 121 112 96 56 53 84 59
55,0,78 108 121 112 96 56 53 84 59 55
62,0,108 121 112 96 56 53 84 59 55 55
51,0,121 112 96 56 53 84 59 55 55 62
43,0,112 96 56 53 84 59 55 55 62 51
64,0,96 56 53 84 59 55 55 62 51 43
58,0,56 53 84 59 55 55 62 51 43 64
58,0,53 84 59 55 55 62 51 43 64 58
82,0,84 59 55 55 62 51 43 64 58 58
75,0,59 55 55 62 51 43 64 58 58 82
44,0,55 55 62 51 43 64 58 58 82 75
52,0,55 62 51 43 64 58 58 82 75 44
37,0,62 51 43 64 58 58 82 75 44 52
42,0,51 43 64 58 58 82 75 44 52 37
38,0,43 64 58 58 82 75 44 52 37 42
58,0,64 58 58 82 75 44 52 37 42 38
49,0,58 58 82 75 44 52 37 42 38 58
34,0,58 82 75 44 52 37 42 38 58 49
44,0,82 75 44 52 37 42 38 58 49 34
49,0,75 44 52 37 42 38 58 49 34 44
45,0,44 52 37 42 38 58 49 34 44 49
54,0,52 37 42 38 58 49 34 44 49 45
45,0,37 42 38 58 49 34 44 49 45 54
27,0,42 38 58 49 34 44 49 45 54 45
33,0,38 58 49 34 44 49 45 54 45 27
42,0,58 49 34 44 49 45 54 45 27 33
60,0,49 34 44 49 45 54 45 27 33 42
49,0,34 44 49 45 54 45 27 33 42 60
57,0,44 49 45 54 45 27 33 42 60 49
74,0,49 45 54 45 27 33 42 60 49 57
35,0,45 54 45 27 33 42 60 49 57 74
37,0,54 45 27 33 42 60 49 57 74 35
41,0,45 27 33 42 60 49 57 74 35 37
31,0,27 33 42 60 49 57 74 35 37 41
47,0,33 42 60 49 57 74 35 37 41 31
48,0,42 60 49 57 74 35 37 41 31 47
40,0,60 49 57 74 35 37 41 31 47 48
44,0,49 57 74 35 37 41 31 47 48 40
54,0,57 74 35 37 41 31 47 48 40 44
29,0,74 35 37 41 31 47 48 40 44 54
37,0,35 37 41 31 47 48 40 44 54 29
27,0,37 41 31 47 48 40 44 54 29 37
39,0,41 31 47 48 40 44 54 29 37 27
28,0,31 47 48 40 44 54 29 37 27 39
24,0,47 48 40 44 54 29 37 27 39 28
22,0,48 40 44 54 29 37 27 39 28 24
33,0,40 44 54 29 37 27 39 28 24 22
41,0,44 54 29 37 27 39 28 24 22 33
37,0,54 29 37 27 39 28 24 22 33 41
30,0,29 37 27 39 28 24 22 33 41 37
22,0,37 27 39 28 24 22 33 41 37 30
26,0,27 39 28 24 22 33 41 37 30 22
53,0,39 28 24 22 33 41 37 30 22 26
51,0,28 24 22 33 41 37 30 22 26 53
52,0,24 22 33 41 37 30 22 26 53 51
49,0,22 33 41 37 30 22 26 53 51 52
47,0,33 41 37 30 22 26 53 51 52 49
91,0,41 37 30 22 26 53 51 52 49 47
45,0,37 30 22 26 53 51 52 49 47 91
39,0,30 22 26 53 51 52 49 47 91 45
53,0,22 26 53 51 52 49 47 91 45 39
47,0,26 53 51 52 49 47 91 45 39 53
56,0,53 51 52 49 47 91 45 39 53 47
32,0,51 52 49 47 91 45 39 53 47 56
26,0,52 49 47 91 45 39 53 47 56 32
23,0,49 47 91 45 39 53 47 56 32 26
20,0,47 91 45 39 53 47 56 32 26 23
23,0,91 45 39 53 47 56 32 26 23 20
15,0,45 39 53 47 56 32 26 23 20 23
21,0,39 53 47 56 32 26 23 20 23 15
25,0,53 47 56 32 26 23 20 23 15 21
29,0,47 56 32 26 23 20 23 15 21 25
16,0,56 32 26 23 20 23 15 21 25 29
19,0,32 26 23 20 23 15 21 25 29 16
22,0,26 23 20 23 15 21 25 29 16 19
29,0,23 20 23 15 21 25 29 16 19 22
35,0,20 23 15 21 25 29 16 19 22 29
26,0,23 15 21 25 29 16 19 22 29 35
26,0,15 21 25 29 16 19 22 29 35 26
31,0,21 25 29 16 19 22 29 35 26 26
41,0,25 29 16 19 22 29 35 26 26 31
31,0,29 16 19 22 29 35 26 26 31 41
16,0,16 19 22 29 35 26 26 31 41 31
27,0,19 22 29 35 26 26 31 41 31 16
24,0,22 29 35 26 26 31 41 31 16 27
32,0,29 35 26 26 31 41 31 16 27 24
18,0,35 26 26 31 41 31 16 27 24 32
40,0,26 26 31 41 31 16 27 24 32 18
35,0,26 31 41 31 16 27 24 32 18 40
16,0,31 41 31 16 27 24 32 18 40 35
25,0,41 31 16 27 24 32 18 40 35 16
27,0,31 16 27 24 32 18 40 35 16 25
28,0,16 27 24 32 18 40 35 16 25 27
25,0,27 24 32 18 40 35 16 25 27 28
33,0,24 32 18 40 35 16 25 27 28 25
21,0,32 18 40 35 16 25 27 28 25 33
30,0,18 40 35 16 25 27 28 25 33 21
26,0,40 35 16 25 27 28 25 33 21 30
41,0,35 16 25 27 28 25 33 21 30 26
17,0,16 25 27 28 25 33 21 30 26 41
21,0,25 27 28 25 33 21 30 26 41 17
19,0,27 28 25 33 21 30 26 41 17 21
23,0,28 25 33 21 30 26 41 17 21 19
44,0,25 33 21 30 26 41 17 21 19 23
34,0,33 21 30 26 41 17 21 19 23 44
21,0,21 30 26 41 17 21 19 23 44 34
30,0,30 26 41 17 21 19 23 44 34 21
31,0,26 41 17 21 19 23 44 34 21 30
27,0,41 17 21 19 23 44 34 21 30 31
20,0,17 21 19 23 44 34 21 30 31 27
42,0,21 19 23 44 34 21 30 31 27 20
51,0,19 23 44 34 21 30 31 27 20 42
36,0,23 44 34 21 30 31 27 20 42 51
30,0,44 34 21 30 31 27 20 42 51 36
31,0,34 21 30 31 27 20 42 51 36 30
52,0,21 30 31 27 20 42 51 36 30 31
20,0,30 31 27 20 42 51 36 30 31 52
14,0,31 27 20 42 51 36 30 31 52 20
18,0,27 20 42 51 36 30 31 52 20 14
37,0,20 42 51 36 30 31 52 20 14 18
47,0,42 51 36 30 31 52 20 14 18 37
43,0,51 36 30 31 52 20 14 18 37 47
33,0,36 30 31 52 20 14 18 37 47 43
35,0,30 31 52 20 14 18 37 47 43 33
54,0,31 52 20 14 18 37 47 43 33 35
39,0,52 20 14 18 37 47 43 33 35 54
30,0,20 14 18 37 47 43 33 35 54 39
42,0,14 18 37 47 43 33 35 54 39 30
29,0,18 37 47 43 33 35 54 39 30 42
43,0,37 47 43 33 35 54 39 30 42 29
34,0,47 43 33 35 54 39 30 42 29 43
36,0,43 33 35 54 39 30 42 29 43 34
52,0,33 35 54 39 30 42 29 43 34 36
32,0,35 54 39 30 42 29 43 34 36 52
23,0,54 39 30 42 29 43 34 36 52 32
30,0,39 30 42 29 43 34 36 52 32 23
31,0,30 42 29 43 34 36 52 32 23 30
57,0,42 29 43 34 36 52 32 23 30 31
36,0,29 43 34 36 52 32 23 30 31 57
47,0,43 34 36 52 32 23 30 31 57 36
62,0,34 36 52 32 23 30 31 57 36 47
69,0,36 52 32 23 30 31 57 36 47 62
72,0,52 32 23 30 31 57 36 47 62 69
57,0,32 23 30 31 57 36 47 62 69 72
66,0,23 30 31 57 36 47 62 69 72 57
60,0,30 31 57 36 47 62 69 72 57 66
55,0,31 57 36 47 62 69 72 57 66 60
67,0,57 36 47 62 69 72 57 66 60 55
68,0,36 47 62 69 72 57 66 60 55 67
61,0,47 62 69 72 57 66 60 55 67 68
82,0,62 69 72 57 66 60 55 67 68 61
72,0,69 72 57 66 60 55 67 68 61 82
70,0,72 57 66 60 55 67 68 61 82 72
54,0,57 66 60 55 67 68 61 82 72 70
53,0,66 60 55 67 68 61 82 72 70 54
68,0,60 55 67 68 61 82 72 70 54 53
70,0,55 67 68 61 82 72 70 54 53 68
106,0,67 68 61 82 72 70 54 53 68 70
91,0,68 61 82 72 70 54 53 68 70 106
63,0,61 82 72 70 54 53 68 70 106 91
71,0,82 72 70 54 53 68 70 106 91 63
70,0,72 70 54 53 68 70 106 91 63 71
74,0,70 54 53 68 70 106 91 63 71 70
58,0,54 53 68 70 106 91 63 71 70 74
67,0,53 68 70 106 91 63 71 70 74 58
75,0,68 70 106 91 63 71 70 74 58 67
54,0,70 106 91 63 71 70 74 58 67 75
81,0,106 91 63 71 70 74 58 67 75 54
64,0,91 63 71 70 74 58 67 75 54 81
67,0,63 71 70 74 58 67 75 54 81 64
75,0,71 70 74 58 67 75 54 81 64 67
86,0,70 74 58 67 75 54 81 64 67 75
82,0,74 58 67 75 54 81 64 67 75 86
80,0,58 67 75 54 81 64 67 75 86 82
67,0,67 75 54 81 64 67 75 86 82 80
73,0,75 54 81 64 67 75 86 82 80 67
47,0,54 81 64 67 75 86 82 80 67 73
74,0,81 64 67 75 86 82 80 67 73 47
49,0,64 67 75 86 82 80 67 73 47 74
50,0,67 75 86 82 80 67 73 47 74 49
54,0,75 86 82 80 67 73 47 74 49 50
49,0,86 82 80 67 73 47 74 49 50 54
65,0,82 80 67 73 47 74 49 50 54 49
59,0,80 67 73 47 74 49 50 54 49 65
44,0,67 73 47 74 49 50 54 49 65 59
41,0,73 47 74 49 50 54 49 65 59 44
51,0,47 74 49 50 54 49 65 59 44 41
54,0,74 49 50 54 49 65 59 44 41 51
66,0,49 50 54 49 65 59 44 41 51 54
52,0,50 54 49 65 59 44 41 51 54 66
80,0,54 49 65 59 44 41 51 54 66 52
63,0,49 65 59 44 41 51 54 66 52 80
53,0,65 59 44 41 51 54 66 52 80 63
68,0,59 44 41 51 54 66 52 80 63 53
53,0,44 41 51 54 66 52 80 63 53 68
94,0,41 51 54 66 52 80 63 53 68 53
74,0,51 54 66 52 80 63 53 68 53 94
53,0,54 66 52 80 63 53 68 53 94 74
38,0,66 52 80 63 53 68 53 94 74 53
61,0,52 80 63 53 68 53 94 74 53 38
63,0,80 63 53 68 53 94 74 53 38 61
77,0,63 53 68 53 94 74 53 38 61 63
65,0,53 68 53 94 74 53 38 61 63 77
56,0,68 53 94 74 53 38 61 63 77 65
